Unnamed: 0,호선,역코드,역명,AIRPRESSURE,CO2,HUMIDITY,PM10,PM2.5,TEMPERATURE,호선명,역번호,설치대수,제조사,모델명,적용면적,처리용량,Purifier_Need,위도,경도
10,3,319,종로3가,41,108,67,103,96,202,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572546,126.990447
10,3,319,종로3가,41,108,67,103,96,202,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.570429,126.992095
10,3,319,종로3가,41,108,67,103,96,202,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.571537,126.991237
10,3,319,종로3가,41,108,67,103,96,202,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572546,126.990447
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570429,126.992095
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.571537,126.991237
11,5,2535,종로3가,115,98,162,194,254,108,1호선,153,24,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572546,126.990447
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570429,126.992095
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.571537,126.991237
12,5,2535,종로3가,115,98,162,194,254,108,3호선,319,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572546,126.990447
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.570429,126.992095
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.571537,126.991237
13,5,2535,종로3가,115,98,162,194,254,108,5호선,2535,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated,37.572546,126.990447
14,1,154,종로5가,5,185,11,256,246,272,1호선,154,18,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.570971,127.0019
15,1,155,동대문,64,120,62,277,276,263,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
15,1,155,동대문,64,120,62,277,276,263,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
15,1,155,동대문,64,120,62,277,276,263,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
15,1,155,동대문,64,120,62,277,276,263,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
15,1,155,동대문,64,120,62,277,276,263,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
15,1,155,동대문,64,120,62,277,276,263,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
15,1,155,동대문,64,120,62,277,276,263,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
15,1,155,동대문,64,120,62,277,276,263,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
16,1,155,동대문,64,120,62,277,276,263,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
16,1,155,동대문,64,120,62,277,276,263,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
16,1,155,동대문,64,120,62,277,276,263,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
16,1,155,동대문,64,120,62,277,276,263,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
16,1,155,동대문,64,120,62,277,276,263,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
16,1,155,동대문,64,120,62,277,276,263,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
16,1,155,동대문,64,120,62,277,276,263,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
16,1,155,동대문,64,120,62,277,276,263,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
17,4,421,동대문,202,273,102,263,205,209,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
17,4,421,동대문,202,273,102,263,205,209,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
17,4,421,동대문,202,273,102,263,205,209,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
17,4,421,동대문,202,273,102,263,205,209,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
17,4,421,동대문,202,273,102,263,205,209,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
17,4,421,동대문,202,273,102,263,205,209,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
17,4,421,동대문,202,273,102,263,205,209,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
17,4,421,동대문,202,273,102,263,205,209,1호선,155,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
18,4,421,동대문,202,273,102,263,205,209,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
18,4,421,동대문,202,273,102,263,205,209,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
18,4,421,동대문,202,273,102,263,205,209,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
18,4,421,동대문,202,273,102,263,205,209,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
18,4,421,동대문,202,273,102,263,205,209,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
18,4,421,동대문,202,273,102,263,205,209,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
18,4,421,동대문,202,273,102,263,205,209,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.57179,127.011383
18,4,421,동대문,202,273,102,263,205,209,4호선,421,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.5708397,127.009403
19,1,156,신설동,15,264,4,233,218,247,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.576117,127.02471
19,1,156,신설동,15,264,4,233,218,247,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.574653,127.025158
19,1,156,신설동,15,264,4,233,218,247,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.576117,127.02471
19,1,156,신설동,15,264,4,233,218,247,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.574653,127.025158
19,1,156,신설동,15,264,4,233,218,247,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.576117,127.02471
19,1,156,신설동,15,264,4,233,218,247,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.574653,127.025158
19,1,156,신설동,15,264,4,233,218,247,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.576117,127.02471
19,1,156,신설동,15,264,4,233,218,247,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.574653,127.025158
20,1,156,신설동,15,264,4,233,218,247,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.576117,127.02471
20,1,156,신설동,15,264,4,233,218,247,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.574653,127.025158
20,1,156,신설동,15,264,4,233,218,247,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.576117,127.02471
20,1,156,신설동,15,264,4,233,218,247,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.574653,127.025158
20,1,156,신설동,15,264,4,233,218,247,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.576117,127.02471
20,1,156,신설동,15,264,4,233,218,247,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.574653,127.025158
20,1,156,신설동,15,264,4,233,218,247,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.576117,127.02471
20,1,156,신설동,15,264,4,233,218,247,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.574653,127.025158
21,2,246,신설동,71,274,108,21,39,124,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.576117,127.02471
21,2,246,신설동,71,274,108,21,39,124,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.574653,127.025158
21,2,246,신설동,71,274,108,21,39,124,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.576117,127.02471
21,2,246,신설동,71,274,108,21,39,124,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.574653,127.025158
21,2,246,신설동,71,274,108,21,39,124,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.576117,127.02471
21,2,246,신설동,71,274,108,21,39,124,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.574653,127.025158
21,2,246,신설동,71,274,108,21,39,124,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.576117,127.02471
21,2,246,신설동,71,274,108,21,39,124,1호선,156,22,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.574653,127.025158
22,2,246,신설동,71,274,108,21,39,124,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.576117,127.02471
22,2,246,신설동,71,274,108,21,39,124,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.574653,127.025158
22,2,246,신설동,71,274,108,21,39,124,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.576117,127.02471
22,2,246,신설동,71,274,108,21,39,124,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.574653,127.025158
22,2,246,신설동,71,274,108,21,39,124,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.576117,127.02471
22,2,246,신설동,71,274,108,21,39,124,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.574653,127.025158
22,2,246,신설동,71,274,108,21,39,124,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.576117,127.02471
22,2,246,신설동,71,274,108,21,39,124,2호선,246,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed,37.574653,127.025158
23,1,157,제기동,201,207,154,246,222,66,1호선,157,20,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated,37.578116,127.034902
24,1,158,청량리,110,131,75,150,203,163,1호선,158,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.580148,127.045063
25,1,159,동묘앞,25,159,9,45,48,243,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.573265,127.016459
25,1,159,동묘앞,25,159,9,45,48,243,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572275,127.015666
25,1,159,동묘앞,25,159,9,45,48,243,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.573265,127.016459
25,1,159,동묘앞,25,159,9,45,48,243,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572275,127.015666
25,1,159,동묘앞,25,159,9,45,48,243,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.573265,127.016459
25,1,159,동묘앞,25,159,9,45,48,243,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572275,127.015666
25,1,159,동묘앞,25,159,9,45,48,243,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.573265,127.016459
25,1,159,동묘앞,25,159,9,45,48,243,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572275,127.015666
26,1,159,동묘앞,25,159,9,45,48,243,6호선,2637,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.573265,127.016459
26,1,159,동묘앞,25,159,9,45,48,243,6호선,2637,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572275,127.015666
26,1,159,동묘앞,25,159,9,45,48,243,6호선,2637,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.573265,127.016459
26,1,159,동묘앞,25,159,9,45,48,243,6호선,2637,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572275,127.015666
26,1,159,동묘앞,25,159,9,45,48,243,6호선,2637,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.573265,127.016459
26,1,159,동묘앞,25,159,9,45,48,243,6호선,2637,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572275,127.015666
26,1,159,동묘앞,25,159,9,45,48,243,6호선,2637,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.573265,127.016459
26,1,159,동묘앞,25,159,9,45,48,243,6호선,2637,20,LG전자,AS480BWFB,168.3,20.0,Optimal,37.572275,127.015666
27,6,2637,동묘앞,103,122,38,119,103,159,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.573265,127.016459
27,6,2637,동묘앞,103,122,38,119,103,159,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.572275,127.015666
27,6,2637,동묘앞,103,122,38,119,103,159,1호선,159,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal,37.573265,127.016459
